genre_mode,genre,story_zone,method,mean_sentiment,ci_low,ci_high,n_films
multi_label,Romance,Climax zone,Frequency baseline,0.32549826918432784,0.27808636911589035,0.37678724926811114,90
multi_label,Romance,Resolution,Frequency baseline,0.37164153294748814,0.3036323073177255,0.43930885821346455,97
multi_label,Romance,Opening,Full dialogue,0.3084964510884463,0.2478053134883656,0.3677814950746596,89
multi_label,Romance,Inciting conflict,Full dialogue,0.32623124259037395,0.26637530882363974,0.3846934957726968,90
multi_label,Romance,Escalation,Full dialogue,0.29187767222064925,0.23352798236794187,0.3490156033011186,91
multi_label,Romance,Climax zone,Full dialogue,0.254261433785497,0.19769119836389348,0.31173954718390234,90
multi_label,Romance,Resolution,Full dialogue,0.3310306783147131,0.25751328808803287,0.40742360208105627,97
multi_label,Romance,Opening,TF-IDF filtered,0.3789410648758856,0.32756339034257514,0.4282913252076789,89
multi_label,Romance,Inciting conflict,TF-IDF filtered,0.40093392106613224,0.3469931847683825,0.4536900933536748,90
multi_label,Romance,Escalation,TF-IDF filtered,0.39113855102841427,0.33728598261692283,0.4453077996615584,91
multi_label,Romance,Climax zone,TF-IDF filtered,0.3159791957520729,0.26154921425982297,0.36744917563300494,90
multi_label,Romance,Resolution,TF-IDF filtered,0.36666252088720797,0.28812672470611067,0.440090861190013,97
multi_label,Science Fiction,Opening,Frequency baseline,0.18090742365200793,0.09855480981088639,0.26221584369062106,66
multi_label,Science Fiction,Inciting conflict,Frequency baseline,0.15051660658992014,0.07604459379185845,0.22406756838369282,66
multi_label,Science Fiction,Escalation,Frequency baseline,0.1159856955413564,0.06350623561461924,0.17257324414474418,67
multi_label,Science Fiction,Climax zone,Frequency baseline,0.01801692547070339,-0.03960932928957937,0.07248863966009679,66
multi_label,Science Fiction,Resolution,Frequency baseline,0.10689952433813835,0.0056787192195646785,0.2094441522704452,73
multi_label,Science Fiction,Opening,Full dialogue,0.1011422816304125,0.01756812612277766,0.18496445076553572,66
multi_label,Science Fiction,Inciting conflict,Full dialogue,0.005480968106319417,-0.08624683832012016,0.09378787118329357,66
multi_label,Science Fiction,Escalation,Full dialogue,0.004785800355990659,-0.05046334204594742,0.061758930167753,67
multi_label,Science Fiction,Climax zone,Full dialogue,-0.10514055811587082,-0.17133870167973617,-0.04499339085909754,66
multi_label,Science Fiction,Resolution,Full dialogue,-0.04392947057911199,-0.14906390115313217,0.059018136588526636,73
multi_label,Science Fiction,Opening,TF-IDF filtered,0.15390395760048273,0.06616232903673329,0.23850982833685208,66
multi_label,Science Fiction,Inciting conflict,TF-IDF filtered,0.10467615933911817,0.020964258536051876,0.18051408027705396,66
